ID,Name,Sex,Age,Height,Weight,Team,NOC,Year,City,Sport,Event
1379,Jrg Ahmann,M,34.0,190.0,88.0,Germany-1,GER,2000,Sydney,Beach Volleyball,Beach Volleyball Men's Beach Volleyball
1381,Abdalla Ahmed,M,24.0,198.0,72.0,Egypt,EGY,2008,Beijing,Volleyball,Volleyball Men's Volleyball
1382,Abdel Latif Ahmed,M,24.0,202.0,90.0,Egypt,EGY,2008,Beijing,Volleyball,Volleyball Men's Volleyball
1514,Tassadit Assou,F,19.0,184.0,80.0,Algeria,ALG,2008,Beijing,Volleyball,Volleyball Women's Volleyball
1514,Tassadit Assou,F,23.0,184.0,80.0,Algeria,ALG,2012,London,Volleyball,Volleyball Women's Volleyball
1529,Fiorella Ata Junek,F,23.0,170.0,65.0,Peru,PER,2000,Sydney,Volleyball,Volleyball Women's Volleyball
1578,Iyabo Akanmu,F,20.0,,,Nigeria,NGR,1988,Seoul,Table Tennis,Table Tennis Women's Singles
1578,Iyabo Akanmu,F,20.0,,,Nigeria,NGR,1988,Seoul,Table Tennis,Table Tennis Women's Doubles
1637,Yelena Rabigovna Akhaminova (-Sokolovskaya),F,18.0,181.0,80.0,Soviet Union,URS,1980,Moskva,Volleyball,Volleyball Women's Volleyball
1644,Mohamed Reza Akhlagh Pasand,M,25.0,160.0,55.0,Iran,IRI,2004,Athina,Table Tennis,Table Tennis Men's Singles
1681,Peter Akinlabi,M,27.0,168.0,59.0,Nigeria,NGR,2000,Sydney,Table Tennis,Table Tennis Men's Singles
1681,Peter Akinlabi,M,30.0,168.0,59.0,Nigeria-2,NGR,2004,Athina,Table Tennis,Table Tennis Men's Doubles
1683,Foluke Antinuke Akinradewo,F,24.0,191.0,79.0,United States,USA,2012,London,Volleyball,Volleyball Women's Volleyball
1683,Foluke Antinuke Akinradewo,F,28.0,191.0,79.0,United States,USA,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
1753,Marina Sergeyevna Akulova,F,22.0,181.0,70.0,Russia,RUS,2008,Beijing,Volleyball,Volleyball Women's Volleyball
1814,Wael Al-Aydy,M,36.0,178.0,76.0,Egypt,EGY,2008,Beijing,Volleyball,Volleyball Men's Volleyball
1887,Jaklein Al-Duqom,F,24.0,,,Jordan,JOR,1988,Seoul,Table Tennis,Table Tennis Women's Singles
1919,Dukhail Al-Habashi,M,20.0,,,Kuwait,KUW,1996,Atlanta,Table Tennis,Table Tennis Men's Singles
1934,Hamad A. Al-Hammadi,M,20.0,169.0,68.0,Qatar,QAT,1996,Atlanta,Table Tennis,Table Tennis Men's Singles
1934,Hamad A. Al-Hammadi,M,24.0,169.0,68.0,Qatar,QAT,2000,Sydney,Table Tennis,Table Tennis Men's Singles
1941,Khalid Al-Harbi,M,29.0,175.0,73.0,Saudi Arabia,KSA,2004,Athina,Table Tennis,Table Tennis Men's Singles
1951,Ibrahim Al-Hasan,M,21.0,179.0,73.0,Kuwait,KUW,2008,Beijing,Table Tennis,Table Tennis Men's Singles
1951,Ibrahim Al-Hasan,M,25.0,179.0,73.0,Kuwait,KUW,2012,London,Table Tennis,Table Tennis Men's Singles
1957,Nadia Rashad Al-Hindi,F,20.0,,,Jordan,JOR,1992,Barcelona,Table Tennis,Table Tennis Women's Singles
1967,Ibrahim Al-Idokht,M,24.0,,,Iran,IRI,1992,Barcelona,Table Tennis,Table Tennis Men's Singles
2072,Tatiana Al-Najar,F,33.0,160.0,60.0,Jordan,JOR,2000,Sydney,Table Tennis,Table Tennis Women's Singles
2229,Fouad Salam Alam,M,24.0,194.0,84.0,Egypt,EGY,1976,Montreal,Volleyball,Volleyball Men's Volleyball
2235,Karim Alami,M,19.0,185.0,85.0,Morocco,MAR,1992,Barcelona,Tennis,Tennis Men's Singles
2235,Karim Alami,M,27.0,185.0,85.0,Morocco,MAR,2000,Sydney,Tennis,Tennis Men's Singles
2237,Nima Alamian,M,23.0,174.0,70.0,Iran,IRI,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles
2238,Noshad Alamian Darounkolaei,M,20.0,170.0,67.0,Iran,IRI,2012,London,Table Tennis,Table Tennis Men's Singles
2238,Noshad Alamian Darounkolaei,M,24.0,170.0,67.0,Iran,IRI,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles
2330,Joseph Marc Albert,M,30.0,200.0,89.0,Canada,CAN,1992,Barcelona,Volleyball,Volleyball Men's Volleyball
2365,Radu Albot,M,26.0,175.0,70.0,Moldova,MDA,2016,Rio de Janeiro,Tennis,Tennis Men's Singles
2439,Brett Alderman,M,25.0,190.0,91.0,Australia,AUS,2004,Athina,Volleyball,Volleyball Men's Volleyball
2465,Eliana Maria Nagib Aleixo,F,26.0,172.0,63.0,Brazil,BRA,1980,Moskva,Volleyball,Volleyball Women's Volleyball
2468,Blanca Iris Alejo Tejeda,F,26.0,152.0,45.0,Dominican Republic,DOM,1988,Seoul,Table Tennis,Table Tennis Women's Singles
2468,Blanca Iris Alejo Tejeda,F,34.0,152.0,45.0,Dominican Republic,DOM,1996,Atlanta,Table Tennis,Table Tennis Women's Singles
2520,Todor Nikolaev Aleksiev,M,25.0,200.0,96.0,Bulgaria,BUL,2008,Beijing,Volleyball,Volleyball Men's Volleyball
2520,Todor Nikolaev Aleksiev,M,29.0,200.0,96.0,Bulgaria,BUL,2012,London,Volleyball,Volleyball Men's Volleyball
2600,"Edward ""Ed"" Alexiuk",M,24.0,188.0,89.0,Canada,CAN,1976,Montreal,Volleyball,Volleyball Men's Volleyball
2616,Natalia Alfaro Paniagua,F,29.0,165.0,59.0,Costa Rica,CRC,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
2634,Maura Alfonso,F,24.0,176.0,68.0,Cuba,CUB,1980,Moskva,Volleyball,Volleyball Women's Volleyball
2645,"Stephen ""Steve"" Alger",M,30.0,187.0,84.0,Bermuda,BER,1988,Seoul,Tennis,Tennis Men's Singles
2657,Abdul Wahab Ali,M,30.0,175.0,80.0,Iraq,IRQ,1988,Seoul,Table Tennis,Table Tennis Men's Singles
2706,Sayed Zeeshan Ali,M,18.0,180.0,64.0,India,IND,1988,Seoul,Tennis,Tennis Men's Singles
2717,Ahmed Ali Ahmed Saleh,M,28.0,179.0,78.0,Egypt,EGY,2008,Beijing,Table Tennis,Table Tennis Men's Singles
2717,Ahmed Ali Ahmed Saleh,M,32.0,179.0,78.0,Egypt,EGY,2012,London,Table Tennis,Table Tennis Men's Team
2745,Nataliya Adamovna Alimova (-Trandenkova),F,29.0,192.0,78.0,Russia,RUS,2008,Beijing,Volleyball,Volleyball Women's Volleyball
2758,Alison Conte Cerutti,M,26.0,203.0,106.0,Brazil-1,BRA,2012,London,Beach Volleyball,Beach Volleyball Men's Beach Volleyball
2758,Alison Conte Cerutti,M,30.0,203.0,106.0,Brazil-1,BRA,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball
2825,Yves Allegro,M,25.0,184.0,82.0,Switzerland,SUI,2004,Athina,Tennis,Tennis Men's Doubles
2827,Heba Allejji,F,19.0,,,Syria,SYR,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles
2947,Nicols Almagro Snchez,M,22.0,180.0,84.0,Spain,ESP,2008,Beijing,Tennis,Tennis Men's Singles
2947,Nicols Almagro Snchez,M,22.0,180.0,84.0,Spain-2,ESP,2008,Beijing,Tennis,Tennis Men's Doubles
2947,Nicols Almagro Snchez,M,26.0,180.0,84.0,Spain,ESP,2012,London,Tennis,Tennis Men's Singles
3024,ngel Alonso Nieto,M,24.0,,,Spain,ESP,1992,Barcelona,Volleyball,Volleyball Men's Volleyball
3154,Francisco lvarez Cutio,M,27.0,184.0,83.0,Cuba,CUB,1996,Atlanta,Beach Volleyball,Beach Volleyball Men's Beach Volleyball
3154,Francisco lvarez Cutio,M,35.0,184.0,83.0,Cuba,CUB,2004,Athina,Beach Volleyball,Beach Volleyball Men's Beach Volleyball
3180,Mario V. lvarez Soto,M,28.0,,,Dominican Republic,DOM,1988,Seoul,Table Tennis,Table Tennis Men's Singles
3180,Mario V. lvarez Soto,M,28.0,,,Dominican Republic,DOM,1988,Seoul,Table Tennis,Table Tennis Men's Doubles
3227,Thiago Soares Alves,M,25.0,194.0,88.0,Brazil,BRA,2012,London,Volleyball,Volleyball Men's Volleyball
3238,Attia El-Sayed Aly,M,21.0,183.0,79.0,Egypt,EGY,1976,Montreal,Volleyball,Volleyball Men's Volleyball
3286,Helen Amankwah,F,28.0,,,Ghana,GHA,1992,Barcelona,Table Tennis,Table Tennis Women's Singles
3286,Helen Amankwah,F,28.0,,,Ghana,GHA,1992,Barcelona,Table Tennis,Table Tennis Women's Doubles
3287,Akgul Charievna Amanmuradova,F,24.0,190.0,85.0,Uzbekistan,UZB,2008,Beijing,Tennis,Tennis Women's Singles
3330,Amauri Ribeiro,M,21.0,198.0,87.0,Brazil,BRA,1980,Moskva,Volleyball,Volleyball Men's Volleyball
3330,Amauri Ribeiro,M,25.0,198.0,87.0,Brazil,BRA,1984,Los Angeles,Volleyball,Volleyball Men's Volleyball
3330,Amauri Ribeiro,M,29.0,198.0,87.0,Brazil,BRA,1988,Seoul,Volleyball,Volleyball Men's Volleyball
3330,Amauri Ribeiro,M,33.0,198.0,87.0,Brazil,BRA,1992,Barcelona,Volleyball,Volleyball Men's Volleyball
3373,Zdzisaw Stanisaw Ambroziak,M,28.0,201.0,102.0,Poland,POL,1972,Munich,Volleyball,Volleyball Men's Volleyball
3496,Eugenio Amore,M,36.0,194.0,92.0,Italy,ITA,2008,Beijing,Beach Volleyball,Beach Volleyball Men's Beach Volleyball
3523,Erich Amplatz,M,32.0,185.0,84.0,Austria,AUT,1992,Barcelona,Table Tennis,Table Tennis Men's Doubles
3538,Anand Amritraj,M,36.0,185.0,77.0,India,IND,1988,Seoul,Tennis,Tennis Men's Doubles
3539,Vijay Amritraj,M,34.0,193.0,75.0,India,IND,1988,Seoul,Tennis,Tennis Men's Singles
3539,Vijay Amritraj,M,34.0,193.0,75.0,India,IND,1988,Seoul,Tennis,Tennis Men's Doubles
3569,An Byeong-Hun,M,24.0,186.0,95.0,South Korea,KOR,2016,Rio de Janeiro,Golf,Golf Men's Individual
3585,An Jae-Hyeong,M,23.0,183.0,74.0,South Korea-2,KOR,1988,Seoul,Table Tennis,Table Tennis Men's Doubles
3612,Ana Flvia Chritaro Daniel Sanglard,F,22.0,187.0,73.0,Brazil,BRA,1992,Barcelona,Volleyball,Volleyball Women's Volleyball
3612,Ana Flvia Chritaro Daniel Sanglard,F,26.0,187.0,73.0,Brazil,BRA,1996,Atlanta,Volleyball,Volleyball Women's Volleyball
3613,Ana Lcia de Camargo Barros,F,22.0,176.0,71.0,Brazil,BRA,1988,Seoul,Volleyball,Volleyball Women's Volleyball
3613,Ana Lcia de Camargo Barros,F,26.0,176.0,71.0,Brazil,BRA,1992,Barcelona,Volleyball,Volleyball Women's Volleyball
3615,Ana Paula Rodrigues Connelly (-Rodrigues Henkel),F,20.0,183.0,68.0,Brazil,BRA,1992,Barcelona,Volleyball,Volleyball Women's Volleyball
3615,Ana Paula Rodrigues Connelly (-Rodrigues Henkel),F,24.0,183.0,68.0,Brazil,BRA,1996,Atlanta,Volleyball,Volleyball Women's Volleyball
3615,Ana Paula Rodrigues Connelly (-Rodrigues Henkel),F,32.0,183.0,68.0,Brazil-2,BRA,2004,Athina,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
3615,Ana Paula Rodrigues Connelly (-Rodrigues Henkel),F,36.0,183.0,68.0,Brazil-2,BRA,2008,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
3659,Mario Ani,M,16.0,195.0,84.0,Croatia,CRO,2000,Sydney,Tennis,Tennis Men's Doubles
3659,Mario Ani,M,20.0,195.0,84.0,Croatia,CRO,2004,Athina,Tennis,Tennis Men's Singles
3659,Mario Ani,M,20.0,195.0,84.0,Croatia,CRO,2004,Athina,Tennis,Tennis Men's Doubles
3790,Anderson de Oliveira Rodrigues,M,30.0,190.0,95.0,Brazil,BRA,2004,Athina,Volleyball,Volleyball Men's Volleyball
3790,Anderson de Oliveira Rodrigues,M,34.0,190.0,95.0,Brazil,BRA,2008,Beijing,Volleyball,Volleyball Men's Volleyball
3839,Kevin Anderson,M,22.0,200.0,86.0,South Africa,RSA,2008,Beijing,Tennis,Tennis Men's Singles
3839,Kevin Anderson,M,22.0,200.0,86.0,South Africa,RSA,2008,Beijing,Tennis,Tennis Men's Doubles
3845,"Matthew John ""Matt"" Anderson",M,25.0,202.0,100.0,United States,USA,2012,London,Volleyball,Volleyball Men's Volleyball
3845,"Matthew John ""Matt"" Anderson",M,29.0,202.0,100.0,United States,USA,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball
4040,Jayce Josefina Andrade Andrade,F,24.0,188.0,72.0,Venezuela,VEN,2008,Beijing,Volleyball,Volleyball Women's Volleyball
4051,Bjrn Andrae,M,27.0,200.0,97.0,Germany,GER,2008,Beijing,Volleyball,Volleyball Men's Volleyball
4051,Bjrn Andrae,M,31.0,200.0,97.0,Germany,GER,2012,London,Volleyball,Volleyball Men's Volleyball
4149,"Skylet ""Sky"" Andrew",M,26.0,185.0,78.0,Great Britain-2,GBR,1988,Seoul,Table Tennis,Table Tennis Men's Doubles
4170,Igor Valeryevich Andreyev,M,21.0,182.0,80.0,Russia,RUS,2004,Athina,Tennis,Tennis Men's Singles
4170,Igor Valeryevich Andreyev,M,21.0,182.0,80.0,Russia-2,RUS,2004,Athina,Tennis,Tennis Men's Doubles
4170,Igor Valeryevich Andreyev,M,25.0,182.0,80.0,Russia,RUS,2008,Beijing,Tennis,Tennis Men's Singles
4170,Igor Valeryevich Andreyev,M,25.0,182.0,80.0,Russia-2,RUS,2008,Beijing,Tennis,Tennis Men's Doubles
4187,Yelena Valentinovna Andreyuk (-Chesnokova),F,21.0,180.0,85.0,Soviet Union,URS,1980,Moskva,Volleyball,Volleyball Women's Volleyball
4192,Rivomanantsoa Andriamaonju,M,29.0,186.0,79.0,France,FRA,1992,Barcelona,Volleyball,Volleyball Men's Volleyball
4305,Yordan Angelov,M,26.0,196.0,86.0,Bulgaria,BUL,1980,Moskva,Volleyball,Volleyball Men's Volleyball
4363,Maret Ani,F,22.0,175.0,64.0,Estonia,EST,2004,Athina,Tennis,Tennis Women's Doubles
4363,Maret Ani,F,26.0,175.0,64.0,Estonia,EST,2008,Beijing,Tennis,Tennis Women's Singles
4363,Maret Ani,F,26.0,175.0,64.0,Estonia,EST,2008,Beijing,Tennis,Tennis Women's Doubles
4521,Stphane Antiga,M,28.0,200.0,94.0,France,FRA,2004,Athina,Volleyball,Volleyball Men's Volleyball
4570,"Alexander ""Alex"" Antonitsch",M,22.0,188.0,85.0,Austria,AUT,1988,Seoul,Tennis,Tennis Men's Singles
4570,"Alexander ""Alex"" Antonitsch",M,22.0,188.0,85.0,Austria,AUT,1988,Seoul,Tennis,Tennis Men's Doubles
4575,Oleg Antonov,M,28.0,198.0,88.0,Italy,ITA,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball
4581,Yaroslav Viktorovich Antonov,M,25.0,198.0,95.0,Soviet Union,URS,1988,Seoul,Volleyball,Volleyball Men's Volleyball
4637,Marija Anzulovi,F,31.0,178.0,65.0,Croatia,CRO,2000,Sydney,Volleyball,Volleyball Women's Volleyball
4669,Tarek Aouni,M,25.0,,,Tunisia,TUN,1996,Atlanta,Volleyball,Volleyball Men's Volleyball
4671,Shigeru Aoyama,M,23.0,187.0,71.0,Japan,JPN,1992,Barcelona,Volleyball,Volleyball Men's Volleyball
4675,Nikolay Sergeyevich Apalikov,M,29.0,203.0,105.0,Russia,RUS,2012,London,Volleyball,Volleyball Men's Volleyball
4691,Kiradech Aphibarnrat,M,27.0,172.0,104.0,Thailand,THA,2016,Rio de Janeiro,Golf,Golf Men's Individual
4698,Tiago Andr Barata Feio Peixoto Apolnia,M,22.0,185.0,76.0,Portugal,POR,2008,Beijing,Table Tennis,Table Tennis Men's Singles
4698,Tiago Andr Barata Feio Peixoto Apolnia,M,25.0,185.0,76.0,Portugal,POR,2012,London,Table Tennis,Table Tennis Men's Team
4698,Tiago Andr Barata Feio Peixoto Apolnia,M,30.0,185.0,76.0,Portugal,POR,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles
4698,Tiago Andr Barata Feio Peixoto Apolnia,M,30.0,185.0,76.0,Portugal,POR,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Team
4721,Kent Mikael Appelgren,M,26.0,178.0,65.0,Sweden-2,SWE,1988,Seoul,Table Tennis,Table Tennis Men's Doubles
4721,Kent Mikael Appelgren,M,30.0,178.0,65.0,Sweden,SWE,1992,Barcelona,Table Tennis,Table Tennis Men's Singles
4721,Kent Mikael Appelgren,M,30.0,178.0,65.0,Sweden-2,SWE,1992,Barcelona,Table Tennis,Table Tennis Men's Doubles
4723,Sabine Appelmans (-Haubourdin),F,20.0,169.0,60.0,Belgium,BEL,1992,Barcelona,Tennis,Tennis Women's Singles
4723,Sabine Appelmans (-Haubourdin),F,24.0,169.0,60.0,Belgium,BEL,1996,Atlanta,Tennis,Tennis Women's Singles
4723,Sabine Appelmans (-Haubourdin),F,24.0,169.0,60.0,Belgium,BEL,1996,Atlanta,Tennis,Tennis Women's Doubles
4723,Sabine Appelmans (-Haubourdin),F,28.0,169.0,60.0,Belgium,BEL,2000,Sydney,Tennis,Tennis Women's Singles
4773,Francisco Arado de Armas,M,28.0,177.0,71.0,Cuba,CUB,2000,Sydney,Table Tennis,Table Tennis Men's Singles
4773,Francisco Arado de Armas,M,28.0,177.0,71.0,Cuba,CUB,2000,Sydney,Table Tennis,Table Tennis Men's Doubles
4774,Rubn Arado Gonzlez,M,21.0,175.0,75.0,Cuba,CUB,1992,Barcelona,Table Tennis,Table Tennis Men's Singles
4774,Rubn Arado Gonzlez,M,21.0,175.0,75.0,Cuba,CUB,1992,Barcelona,Table Tennis,Table Tennis Men's Doubles
4774,Rubn Arado Gonzlez,M,29.0,175.0,75.0,Cuba,CUB,2000,Sydney,Table Tennis,Table Tennis Men's Doubles
4775,Mohamed Al-Naceur Arafat,M,27.0,190.0,81.0,Tunisia,TUN,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball
4790,Shu Arai,M,29.0,168.0,65.0,Japan,JPN,2004,Athina,Table Tennis,Table Tennis Men's Singles
4790,Shu Arai,M,29.0,168.0,65.0,Japan-1,JPN,2004,Athina,Table Tennis,Table Tennis Men's Doubles
4801,Erika Araki,F,24.0,186.0,78.0,Japan,JPN,2008,Beijing,Volleyball,Volleyball Women's Volleyball
4801,Erika Araki,F,27.0,186.0,78.0,Japan,JPN,2012,London,Volleyball,Volleyball Women's Volleyball
4801,Erika Araki,F,32.0,186.0,78.0,Japan,JPN,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
4808,Yuko Arakida,F,22.0,173.0,67.0,Japan,JPN,1976,Montreal,Volleyball,Volleyball Women's Volleyball
4875,Hicham Arazi,M,22.0,175.0,65.0,Morocco,MAR,1996,Atlanta,Tennis,Tennis Men's Singles
4875,Hicham Arazi,M,30.0,175.0,65.0,Morocco,MAR,2004,Athina,Tennis,Tennis Men's Singles
5008,Rafael Edgardo Arvalo Gonzlez,M,22.0,180.0,76.0,El Salvador,ESA,2008,Beijing,Tennis,Tennis Men's Singles
5022,Alexeis Argilagos Segura,M,29.0,200.0,80.0,Cuba,CUB,2000,Sydney,Volleyball,Volleyball Men's Volleyball
5043,Cndida Estefany Arias Prez,F,20.0,194.0,68.0,Dominican Republic,DOM,2012,London,Volleyball,Volleyball Women's Volleyball
5076,Alessia Arisi,F,20.0,165.0,60.0,Italy,ITA,1992,Barcelona,Table Tennis,Table Tennis Women's Singles
5076,Alessia Arisi,F,24.0,165.0,60.0,Italy,ITA,1996,Atlanta,Table Tennis,Table Tennis Women's Singles
5076,Alessia Arisi,F,24.0,165.0,60.0,Italy,ITA,1996,Atlanta,Table Tennis,Table Tennis Women's Doubles
5093,William Peixoto Arjona,M,37.0,186.0,78.0,Brazil,BRA,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball
5108,Arlene de Queiroz Xavier,F,34.0,177.0,74.0,Brazil,BRA,2004,Athina,Volleyball,Volleyball Women's Volleyball
5116,Maike Arlt,F,24.0,174.0,65.0,East Germany,GDR,1988,Seoul,Volleyball,Volleyball Women's Volleyball
5145,Regyna Armonas,F,20.0,176.0,70.0,Canada,CAN,1976,Montreal,Volleyball,Volleyball Women's Volleyball
5175,Grta Arn,F,29.0,180.0,70.0,Hungary,HUN,2008,Beijing,Tennis,Tennis Women's Doubles
5276,Pablo Guillermo Arraya,M,30.0,182.0,72.0,Peru,PER,1992,Barcelona,Tennis,Tennis Men's Singles
5288,Jordi Arrese Casta,M,27.0,175.0,74.0,Spain,ESP,1992,Barcelona,Tennis,Tennis Men's Singles
5299,Valentina Arrighetti,F,27.0,185.0,72.0,Italy,ITA,2012,London,Volleyball,Volleyball Women's Volleyball
5314,Gabriel Adrin Arroyo,M,35.0,194.0,95.0,Argentina,ARG,2012,London,Volleyball,Volleyball Men's Volleyball
5348,Mariafe Artacho del Solar,F,22.0,175.0,66.0,Australia-2,AUS,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
5353,Yevgeniya Viktorovna Artamonova-Estes,F,17.0,191.0,75.0,Unified Team,EUN,1992,Barcelona,Volleyball,Volleyball Women's Volleyball
5353,Yevgeniya Viktorovna Artamonova-Estes,F,21.0,191.0,75.0,Russia,RUS,1996,Atlanta,Volleyball,Volleyball Women's Volleyball
5353,Yevgeniya Viktorovna Artamonova-Estes,F,25.0,191.0,75.0,Russia,RUS,2000,Sydney,Volleyball,Volleyball Women's Volleyball
5353,Yevgeniya Viktorovna Artamonova-Estes,F,29.0,191.0,75.0,Russia,RUS,2004,Athina,Volleyball,Volleyball Women's Volleyball
5353,Yevgeniya Viktorovna Artamonova-Estes,F,33.0,191.0,75.0,Russia,RUS,2008,Beijing,Volleyball,Volleyball Women's Volleyball
5353,Yevgeniya Viktorovna Artamonova-Estes,F,37.0,191.0,75.0,Russia,RUS,2012,London,Volleyball,Volleyball Women's Volleyball
5376,Wayne Arthurs,M,33.0,191.0,80.0,Australia,AUS,2004,Athina,Tennis,Tennis Men's Singles
5376,Wayne Arthurs,M,33.0,191.0,80.0,Australia,AUS,2004,Athina,Tennis,Tennis Men's Doubles
5405,Quadri Aruna,M,23.0,180.0,81.0,Nigeria,NGR,2012,London,Table Tennis,Table Tennis Men's Singles
5405,Quadri Aruna,M,27.0,180.0,81.0,Nigeria,NGR,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles
5405,Quadri Aruna,M,27.0,180.0,81.0,Nigeria,NGR,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Team
5415,Aderval Luiz Arvani,M,23.0,189.0,85.0,Brazil,BRA,1972,Munich,Volleyball,Volleyball Men's Volleyball
5416,"Vasiliki ""Viky"" Arvaniti",F,19.0,177.0,68.0,Greece-1,GRE,2004,Athina,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
5416,"Vasiliki ""Viky"" Arvaniti",F,23.0,177.0,68.0,Greece-2,GRE,2008,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
5416,"Vasiliki ""Viky"" Arvaniti",F,27.0,177.0,68.0,Greece,GRE,2012,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
5422,Gremlis Andrena Arvelo Garca,F,19.0,167.0,62.0,Venezuela,VEN,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles
5428,Lena Sofia Alexandra Arvidsson,F,24.0,176.0,69.0,Sweden,SWE,2008,Beijing,Tennis,Tennis Women's Singles
5428,Lena Sofia Alexandra Arvidsson,F,28.0,176.0,69.0,Sweden,SWE,2012,London,Tennis,Tennis Women's Singles
5428,Lena Sofia Alexandra Arvidsson,F,28.0,176.0,69.0,Sweden,SWE,2012,London,Tennis,Tennis Mixed Doubles
5455,Shinobu Asagoe,F,24.0,168.0,58.0,Japan,JPN,2000,Sydney,Tennis,Tennis Women's Singles
5455,Shinobu Asagoe,F,28.0,168.0,58.0,Japan,JPN,2004,Athina,Tennis,Tennis Women's Singles
5455,Shinobu Asagoe,F,28.0,168.0,58.0,Japan-2,JPN,2004,Athina,Tennis,Tennis Women's Doubles
5457,Kentaro Asahi,M,32.0,199.0,95.0,Japan,JPN,2008,Beijing,Beach Volleyball,Beach Volleyball Men's Beach Volleyball
5457,Kentaro Asahi,M,36.0,199.0,95.0,Japan,JPN,2012,London,Beach Volleyball,Beach Volleyball Men's Beach Volleyball
5536,Andrey Viktorovich Ashchev,M,33.0,202.0,105.0,Russia,RUS,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball
5562,Aditi Ashok,F,18.0,173.0,57.0,India,IND,2016,Rio de Janeiro,Golf,Golf Women's Individual
5652,Simon Olof Karl Aspelin,M,34.0,185.0,79.0,Sweden-2,SWE,2008,Beijing,Tennis,Tennis Men's Doubles
5680,Khalid Assar,M,23.0,198.0,99.0,Egypt,EGY,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles
5681,Omar Muhammadi Muhammad Muhammad Assar,M,21.0,196.0,93.0,Egypt,EGY,2012,London,Table Tennis,Table Tennis Men's Singles
5681,Omar Muhammadi Muhammad Muhammad Assar,M,21.0,196.0,93.0,Egypt,EGY,2012,London,Table Tennis,Table Tennis Men's Team
5681,Omar Muhammadi Muhammad Muhammad Assar,M,25.0,196.0,93.0,Egypt,EGY,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles
5747,Aleksandar Atanasijevi,M,20.0,201.0,84.0,Serbia,SRB,2012,London,Volleyball,Volleyball Men's Volleyball
5807,Damir Atikovi,M,25.0,,,Croatia,CRO,1996,Atlanta,Table Tennis,Table Tennis Men's Doubles
5950,Judith Augoustides (Deister-),F,33.0,187.0,74.0,South Africa,RSA,2008,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
6153,Eslam Awad,M,24.0,192.0,86.0,Egypt,EGY,2000,Sydney,Volleyball,Volleyball Men's Volleyball
6154,Essam Awad,M,21.0,196.0,83.0,Egypt,EGY,1984,Los Angeles,Volleyball,Volleyball Men's Volleyball
6220,Naz Aydemir (-Akyol),F,21.0,186.0,68.0,Turkey,TUR,2012,London,Volleyball,Volleyball Women's Volleyball
6296,"Viktoriya Fyodorovna ""Vika"" Azarenko",F,19.0,183.0,60.0,Belarus,BLR,2008,Beijing,Tennis,Tennis Women's Singles
